92,304,4,888469716
213,655,4,878956300
286,251,5,876521678
140,325,3,879013719
605,754,3,879425457
119,268,5,886175117
601,260,4,876346633
666,520,3,880139562
816,260,3,891711579
606,926,3,880922625
637,515,4,882902540
553,520,5,879949153
56,210,5,892676377
617,669,1,883789635
334,289,3,891544491
56,1036,2,892910544
472,1053,4,875982397
682,476,1,888522100
344,25,4,884814480
712,781,4,874956841
577,407,4,880471271
184,208,4,889908985
878,650,2,880866883
819,327,4,879952656
500,1324,2,883865985
916,578,1,880844985
601,763,5,876348035
476,792,4,883365019
760,300,1,875665867
592,56,5,882955948
310,748,3,879435729
621,386,3,874963126
623,258,4,891032358
468,475,4,875280041
397,853,4,885350045
310,24,4,879436242
85,709,5,879828941
367,1012,4,876689825
450,514,5,882468931
204,310,1,892389073
553,98,5,879948996
130,802,5,876252136
934,157,2,891194498
907,332,5,885862325
498,1286,3,881956576
307,189,4,877121617
892,425,5,886608977
878,50,4,880865562
825,181,4,880756224
663,509,4,889493437
655,1223,3,891585242
5,411,1,875635431
490,1067,2,875428309
689,328,5,879211479
420,14,5,891356927
63,713,3,875747556
157,244,5,886890406
655,1356,3,887426059
6,461,4,883601393
373,946,5,877104048
716,504,5,879795189
652,538,4,882567012
152,173,5,882474378
711,16,5,886031006
234,1285,3,892335764
398,495,4,875660439
42,588,5,881108147
815,2,3,878696355
145,346,5,883840638
715,629,2,875963921
353,358,1,891402617
230,233,1,880485513
416,603,5,893212484
535,194,5,879617663
381,1400,3,892697394
394,181,4,880886796
589,323,2,883352631
222,672,1,878183777
45,597,3,881014070
269,512,5,891447216
716,79,4,879794935
326,447,4,879877388
800,289,4,887646980
239,150,5,889179131
347,137,2,881652568
933,575,1,874938620
292,661,5,881105561
347,215,4,881654211
358,208,2,891270510
420,1347,3,891356927
435,132,3,884131156
200,679,4,884129920
913,530,2,881367312
518,273,5,876823804
305,478,3,886323275
795,91,5,881265483
497,655,4,878759862
76,12,3,882606060
586,238,2,884059027
422,358,2,875129640
98,321,3,880498519
919,406,3,875289417
834,100,4,890862311
503,452,1,879454950
541,1315,1,884046202
562,591,4,879196176
25,238,4,885852757
503,204,3,880383703
716,211,5,879796171
299,70,3,877881320
312,275,5,891698553
655,533,2,887651114
655,249,3,887474630
796,154,3,892676155
554,28,4,876232758
445,1143,4,891200870
245,596,4,888513361
330,80,2,876547737
70,451,4,884065678
749,223,4,881602704
264,98,5,886122098
94,33,3,891721919
305,451,3,886324817
764,732,3,876246475
487,56,4,883528441
762,237,3,878719294
94,193,5,891720498
747,99,5,888640524
293,99,3,888906402
13,462,5,882140487
708,1280,1,892718819
642,151,3,886568791
361,185,5,879441215
191,302,4,891560253
352,195,4,884289693
271,346,4,885844430
301,357,5,882075994
535,212,4,879618613
904,237,5,879735551
726,310,4,889828404
435,367,3,884131741
841,302,5,889066959
387,102,3,886483669
405,627,1,885548877
297,455,4,874954611
643,1,5,891445287
889,700,3,880182295
896,132,3,887158579
242,275,5,879741196
937,14,4,876769080
886,371,1,876033435
254,1470,2,886474650
212,191,3,879303830
280,79,4,891700453
524,60,5,884634938
532,304,5,893118711
619,1016,4,885953826
345,173,5,884902317
271,661,4,885848373
758,1025,3,881295176
605,137,5,879425432
532,1217,4,888630453
437,696,3,880142991
437,1142,4,880141696
363,128,5,891495371
201,25,3,884114015
619,245,4,885953743
648,216,4,882213596
592,591,4,882608402
363,54,3,891497440
934,526,2,891192197
246,254,1,884924710
363,79,2,891494835
223,248,1,891549683
362,683,1,885019722
11,504,3,891905856
584,82,3,885778458
296,277,5,884198772
144,297,4,888104150
586,237,4,884057783
253,742,4,891628535
387,226,3,886483252
495,550,3,888635235
295,449,4,879518864
293,831,3,888905286
708,742,1,892719385
622,98,5,882669449
429,85,4,882387234
7,399,4,891354357
875,481,5,876465370
698,132,4,886367066
682,546,3,888517740
276,1118,4,874791830
881,141,3,876538889
167,392,1,892738307
456,720,3,881375515
551,686,3,892783829
724,311,1,883757597
200,596,4,876042584
666,1154,3,880567658
450,923,5,886612198
267,250,5,878970399
299,408,4,877877847
800,181,4,887646203
908,200,2,879722642
870,475,5,875051100
643,211,4,891447617
551,34,4,892778336
367,324,5,876689418
313,449,3,891028323
249,22,5,879572926
341,887,5,890757745
234,966,4,892334189
527,185,5,879455680
823,187,5,878438148
239,137,5,889178688
275,405,2,876197645
533,204,4,879192157
452,191,5,876299004
726,257,3,889831166
82,523,5,878769373
916,1042,3,880845328
298,69,4,884125058
342,327,4,874984025
159,319,1,880485290
262,82,3,879794918
308,675,4,887740367
666,4,5,880314477
49,56,5,888067307
553,655,4,879949289
230,496,5,880484501
864,81,3,888891836
527,558,4,879456162
932,1411,4,891251647
292,150,4,881105135
235,193,5,889655204
825,1028,3,889021037
393,317,4,889554707
64,429,4,889737800
387,919,5,886479575
749,125,5,878848764
479,175,4,879461102
655,207,3,888893279
543,704,3,875662979
417,99,4,879647498
15,473,1,879456204
881,385,4,876538666
711,77,3,879994749
533,243,3,879193517
617,569,1,883789537
599,280,5,880952229
403,476,4,879790468
13,838,1,882397742
406,87,3,879445809
325,475,4,891478079
551,318,5,892776824
119,458,5,874774575
24,8,5,875323002
578,751,3,887229503
497,465,3,879363610
59,100,5,888202899
627,1267,4,879530346
694,178,4,875727099
6,205,3,883600878
222,71,4,878183173
209,181,4,883417491
883,211,5,891694249
569,302,4,879792991
752,750,2,891207791
734,82,4,891022704
826,627,4,885690342
13,360,4,882140926
13,316,5,888073653
648,678,3,884366792
56,523,4,892676970
116,350,3,886977926
360,845,3,880354942
398,87,4,875716709
863,1024,3,889289619
500,1012,4,883865021
577,866,5,880470570
25,568,4,885852529
393,1224,3,889555176
416,79,5,893213405
267,393,3,878973483
345,221,5,884900899
13,546,3,882397741
731,427,5,886186940
738,511,4,875349584
254,99,3,886473254
157,100,5,886890650
18,151,3,880131804
938,546,3,891356532
189,1117,5,893264678
524,111,5,884323426
748,86,4,879455126
707,285,5,880059749
896,219,3,887160500
86,888,4,879570218
84,411,2,883452516
57,409,4,883697655
596,276,3,883539431
268,235,3,875742556
279,99,3,890451347
183,257,2,891464558
923,975,4,880388245
534,7,4,877807780
653,257,3,890181185
70,99,4,884067222
430,328,4,877225327
399,241,4,882342866
857,20,3,883432688
600,510,5,888451665
374,815,4,880393668
925,332,4,884717404
868,101,4,877109996
262,179,4,879962570
504,791,3,887911789
145,683,3,879161674
911,185,5,892841255
409,514,5,881107310
249,255,3,879571752
587,304,4,892871141
537,958,2,886030652
85,1009,2,879453093
121,117,1,891388600
591,740,4,891039974
932,163,4,891251246
268,404,4,875309430
143,313,5,888407586
59,136,3,888205336
332,328,5,887916217
102,96,3,888801316
263,648,5,891297988
693,664,2,875482689
405,75,2,885546069
94,183,5,891720921
864,483,5,888886913
254,102,3,886473929
752,1294,3,891207898
54,820,3,880937992
901,216,4,877132578
342,246,4,874984480
271,50,5,885848640
887,828,3,881378854
301,802,2,882078883
392,297,4,891038137
894,250,4,879896898
83,405,5,887665423
297,230,2,875238814
234,85,2,892334852
874,100,4,888632411
942,480,5,891282985
5,40,4,879198109
774,1419,1,888557409
64,919,4,889739834
756,919,5,874831383
129,300,3,883243934
620,596,2,889987954
721,322,4,877136891
878,317,4,880866054
21,300,3,874950889
756,1,4,874826629
159,117,5,880486047
900,288,2,877832113
659,524,4,891332158
453,229,2,888206219
18,216,4,880129527
930,275,4,879534550
854,762,2,882812905
689,258,5,876674954
159,310,5,880989865
330,63,3,876547165
453,652,3,877554443
790,378,3,885156934
655,481,2,888474390
894,100,4,882404137
524,226,3,884635085
393,1435,3,889731821
406,638,4,879446684
389,559,3,880088680
373,281,3,877103935
21,447,5,874951695
567,195,3,882426782
533,866,2,887032297
343,56,5,876404880
379,88,4,880525968
774,1091,1,888558041
13,24,1,882397741
747,63,3,888733510
213,97,5,878956299
186,1016,5,879023643
492,69,3,879969385
450,47,3,882394180
924,28,4,885457827
437,154,4,880141129
262,747,4,879793641
839,106,2,875752317
653,38,3,880152955
234,1459,3,892335261
435,331,5,884130671
484,451,4,891195127
56,66,3,892911110
174,1091,3,886515591
885,210,5,885713544
830,230,3,891561806
286,133,4,877531730
588,165,2,890015649
279,130,1,892864707
60,185,4,883326682
405,593,1,885549790
297,42,3,875238853
683,358,2,893283948
188,470,5,875073647
711,427,5,886030557
315,178,4,879799486
269,729,2,891448569
446,748,2,879787149
504,400,3,887911277
686,176,3,879545413
267,222,4,878970681
207,847,3,885139179
269,488,4,891448926
296,294,1,884196374
231,50,4,888605273
318,137,4,884494652
738,63,3,875351905
167,1125,5,892738419
720,896,5,891262669
267,554,3,878972040
200,282,4,884127745
214,168,3,891544222
370,659,4,879435033
82,588,5,878769917
297,11,4,875240015
405,1317,1,885549746
386,685,4,877655085
325,506,5,891478180
526,676,5,885682370
366,413,4,888857598
535,608,4,879617856
880,117,4,880166872
474,496,4,887923708
798,420,3,876175937
648,717,4,884366425
18,529,5,880130515
393,322,4,887742825
922,212,2,891448473
62,15,2,879372634
6,71,4,883601053
682,1135,2,888518035
504,205,3,887909299
901,443,3,877287910
221,470,3,875245374
754,243,1,879451163
15,690,4,879455128
305,1073,1,886323591
14,116,5,876965165
500,619,3,883865341
320,241,4,884750968
688,302,5,884153425
529,991,1,882535639
281,748,5,881200745
500,8,4,883874621
467,93,4,879532595
660,1483,3,892520856
254,174,5,886471720
846,211,2,883948089
715,101,3,875964131
441,25,3,891036306
405,174,5,885544739
804,1050,3,879442269
91,435,4,891439353
276,401,3,874792094
468,237,4,875280181
940,170,4,885921401
417,49,3,880951737
351,311,4,879481589
721,107,4,877140780
474,293,4,887915269
724,259,2,883757726
178,209,4,882826944
627,188,4,879531196
236,97,5,890118228
567,83,4,882425791
263,328,4,891297330
618,275,3,891307577
385,276,3,879440098
606,82,5,880925646
606,206,4,880927552
733,124,5,879535213
715,97,3,875964330
807,1076,3,893082227
299,501,3,889501790
151,939,4,879524514
650,480,5,891371090
204,482,4,892513906
201,421,2,884111708
437,697,4,880140978
255,335,4,883215630
796,1040,3,893047460
305,923,5,886323237
686,588,4,879546497
479,181,5,879460028
938,237,2,891356549
495,416,5,888636899
308,321,3,887736408
387,206,4,886483429
527,179,3,879456587
838,96,4,887065781
234,611,5,892078605
94,786,3,891723593
60,237,4,883327442
215,202,4,891435295
799,191,3,879254077
437,657,5,881001888
932,494,4,891250060
790,584,4,885156773
453,357,5,877554174
130,678,4,874953526
500,255,3,883865374
239,168,4,889179478
241,346,3,887249482
655,294,3,887425103
42,210,5,881108633
373,402,4,877105730
713,882,3,888881988
101,1057,2,877136789
436,81,3,887770244
854,603,4,882813600
772,259,2,877533957
363,1512,1,891494754
249,257,3,879571715
807,1444,3,893082702
591,1099,5,891031203
537,1147,3,886031473
634,127,5,877018347
771,949,5,880659941
521,156,4,884478171
334,498,4,891545898
246,56,1,884920948
642,949,1,885605834
343,168,4,876404612
479,196,4,879461207
479,479,4,879461378
592,427,5,882955735
669,50,5,891517215
10,706,4,877888677
347,180,5,881654101
867,250,4,880078091
940,873,3,889480440
894,689,3,880993390
262,200,3,879794918
347,735,2,881654134
506,576,4,885135954
154,874,3,879138368
717,685,4,884642581
846,294,3,883946477
393,1468,4,887746091
843,205,4,879446888
637,873,1,882899608
303,395,2,879544080
484,79,5,891195322
518,713,5,876823071
795,395,2,883255008
250,333,4,883263374
346,89,4,874948513
373,20,2,877098751
331,242,4,877196089
293,288,3,888904327
862,820,4,879303774
536,431,5,882359813
352,55,1,884289728
847,66,3,878941398
405,1266,1,885549634
464,301,4,878354829
276,181,5,874786488
648,410,2,884882375
844,161,3,877387857
126,260,1,887855173
346,153,3,874948252
328,198,3,885045844
397,480,5,885349476
387,107,3,886481002
843,210,3,879444670
690,163,3,881177459
586,1042,4,884065773
40,880,3,889041643
145,1025,4,877343020
916,844,3,880843465
58,514,5,884305321
869,15,1,884491993
270,268,5,876953745
545,210,5,879899158
268,576,1,875744289
600,22,5,888451491
790,98,5,885156375
405,1394,1,885549903
864,227,4,888889510
851,298,5,875730379
409,283,4,881109264
284,751,3,885329322
798,394,4,875914484
294,413,3,889242166
346,392,3,875266064
671,679,3,884036050
22,228,4,878887810
724,751,2,883757397
828,10,3,891035970
271,414,4,885849470
621,410,4,880738623
389,553,2,880089015
505,210,4,889333508
738,202,4,875351299
308,65,3,887738301
425,675,3,890347047
456,53,4,881375284
606,56,5,880924483
896,145,1,887161413
435,895,3,884130647
60,172,4,883326339
42,227,4,881109060
316,213,5,880853516
416,631,3,886316295
553,197,5,879948831
13,472,5,882398327
305,70,4,886324221
325,99,5,891479244
798,202,2,875639095
286,929,4,876522098
682,41,3,888522073
371,66,4,877487213
561,191,3,885807484
374,450,4,880938370
459,1,4,879562960
884,381,5,876859751
389,82,4,880087977
513,739,5,885063056
588,588,4,890023692
83,932,4,881971414
880,31,4,880243629
181,756,2,878962866
710,282,2,882063921
608,98,5,880403855
416,259,2,885114559
747,591,2,888640776
299,1119,4,889502727
374,257,3,880393223
276,294,4,874786366
881,257,5,876536040
517,237,1,892659923
82,479,4,878769703
934,313,3,891188441
405,603,3,885548578
188,591,5,875072674
539,963,4,879788533
777,42,5,875980670
643,132,5,891448265
227,1007,4,879035158
436,1206,3,887769868
10,162,4,877892210
193,194,4,889125006
270,281,5,876956137
244,65,4,880605766
781,878,1,879633752
332,1315,2,887916623
512,191,4,888579747
636,258,5,891448155
639,727,2,891239613
109,380,5,880578093
642,376,3,885606194
721,242,3,877137597
7,447,5,891350900
102,358,3,888957092
620,234,3,889987560
176,117,4,886048305
465,528,3,883530190
110,765,3,886989028
32,248,4,883717816
622,181,5,882592041
378,216,4,880055268
429,761,2,882386711
707,134,4,886286004
552,257,3,879221795
933,546,2,874939105
693,178,5,875482309
899,154,5,884122420
222,185,4,881059419
801,343,4,890332986
618,416,4,891309720
773,91,4,888539232
429,789,4,882385443
617,868,4,883788820
911,374,1,892841118
693,509,3,883975500
89,257,5,879461219
894,582,4,882404485
815,134,4,878694613
916,250,4,880843361
532,77,5,892519935
194,380,1,879535549
880,864,3,880167200
174,1017,2,886434187
221,222,3,875244232
943,23,4,888638897
750,749,3,879446271
741,173,2,891018366
295,235,4,879517943
72,79,4,880037119
940,313,5,884801316
201,1169,4,884141053
103,405,3,880416424
139,237,3,879538254
184,950,4,889907896
715,128,3,875964300
342,732,3,875319786
776,588,4,892210723
661,70,4,876017029
457,1119,4,882398308
332,79,5,888098088
178,100,4,882823758
103,1089,1,880420178
453,471,4,888205557
806,511,5,882387520
468,926,2,875280331
764,275,4,876242851
466,403,3,890284857
83,127,4,887665549
658,718,3,875145667
456,427,4,881372779
543,231,3,877545230
838,168,5,887066678
444,306,5,890246907
830,692,4,891464148
381,660,2,892696426
537,234,3,886031211
814,100,4,885410957
496,416,1,876067754
787,328,3,888979874
99,546,4,885679353
6,298,3,883599558
516,50,5,891290565
24,129,3,875246185
747,967,3,888639318
118,774,5,875385198
363,423,3,891495711
878,14,5,880865865
497,432,3,879309993
92,845,3,886442565
848,173,5,887038134
655,176,2,887429999
804,948,1,879447476
878,690,2,880865230
160,160,5,876862078
447,815,3,878854658
473,7,2,878157329
679,322,3,884312763
425,302,5,878737511
195,797,3,877835268
11,47,4,891904551
916,88,4,880845157
417,7,3,879646260
871,907,3,888192745
532,354,4,887672256
682,122,3,888522260
22,988,1,878887116
363,554,1,891498012
220,300,5,881197663
343,229,4,876407340
289,455,4,876790464
843,142,2,879448604
628,332,5,880777096
328,649,3,885047417
104,827,2,888466086
779,15,4,875501782
747,845,2,888640046
297,191,3,875238923
736,254,1,878709262
291,829,2,874834308
861,116,4,881274739
542,508,3,886532762
198,690,3,884204427
62,1018,3,879375606
249,209,5,879572582
328,55,4,885046655
454,1035,3,888266601
726,249,1,889832422
210,451,3,891036054
54,871,5,880938547
637,1344,4,882901356
222,64,5,878183136
21,453,2,874951797
380,427,4,885478193
276,806,4,874787467
682,365,3,888517986
435,1217,3,884133819
899,658,2,884121911
225,427,5,879539615
472,747,5,875982051
452,52,3,888494119
343,79,4,876406144
881,29,2,876539091
401,515,4,891032367
49,129,2,888068079
450,561,4,887660762
493,95,5,884131287
379,131,5,882563797
293,412,1,888905377
234,16,2,891227771
293,660,2,888907433
447,85,4,878856526
85,143,4,879456247
222,1145,3,878185137
468,121,4,875280628
588,1180,2,890032056
854,696,2,882812961
782,989,3,891498267
606,123,3,878143605
592,293,5,882607986
405,378,4,885546379
936,1323,4,886833281
749,609,4,881073104
896,384,2,887160860
200,229,5,884129696
486,109,3,879874902
94,76,4,891720827
246,385,1,884922272
799,307,3,879253795
348,276,3,886523456
454,222,3,888266785
422,682,2,879743787
693,520,2,875485037
267,742,3,878970621
886,233,3,876032126
488,288,2,891292682
807,1411,1,893082619
417,196,5,879647090
145,286,3,875269755
64,389,4,889739834
587,270,4,892871171
458,591,3,886394730
312,265,1,891698696
523,944,4,883702324
248,168,4,884534945
935,281,5,884472310
308,322,2,887736408
835,157,4,891033526
23,652,4,874785926
269,254,1,891456565
297,182,3,875239125
82,1101,4,878770169
566,50,2,881650063
332,50,5,887916675
528,193,4,886101873
566,790,3,881651464
711,735,5,886030557
711,42,3,876278831
458,521,4,886397377
83,210,5,880307751
447,483,5,878855818
30,242,5,885941156
145,1212,2,875272196
386,50,4,877654961
379,285,5,880524753
665,566,2,884293741
102,1025,2,883278200
534,760,2,877808098
655,1426,2,888474390
321,494,4,879440318
252,7,4,891455743
13,561,1,882396914
347,298,5,881652590
759,756,4,875227922
921,79,4,879380704
660,186,3,891199781
7,231,3,892132885
637,405,1,882903250
727,815,3,883709188
200,215,4,884129346
467,246,5,879532534
314,772,1,877888212
390,713,4,879694259
524,192,4,884634877
926,289,3,888636269
913,462,3,881037459
650,625,3,891387616
627,182,4,879529916
923,1001,1,880388173
721,1442,4,877147872
16,1,5,877717833
102,396,2,892993735
537,1197,3,886029889
328,318,5,885045740
253,87,5,891628278
255,300,3,883215358
593,211,4,875671198
22,405,1,878888067
521,203,3,884477896
552,620,3,879222738
321,529,4,879440342
374,654,3,880396622
880,208,5,880174652
798,576,3,875639324
532,1502,1,874796400
804,195,5,879442538
314,423,4,877888060
185,196,4,883524172
207,133,4,875812281
374,247,1,880936522
462,323,2,886365837
698,177,1,886367366
707,1007,4,880060180
104,845,3,888465634
493,483,5,884131534
504,418,3,887832391
235,792,4,889655490
327,31,2,887820531
90,1020,5,891384997
655,872,3,888685879
342,1300,1,875318556
178,214,1,882827985
796,591,3,892611093
872,409,3,888479677
94,942,4,891721749
734,282,4,891025974
94,470,4,891722006
64,313,4,889736971
405,30,1,885549544
926,302,4,888351713
542,346,3,886532149
313,432,5,891016583
311,702,3,884365284
515,269,2,887658844
65,70,1,879216529
276,382,4,874791236
276,949,3,874836725
160,50,4,876767572
854,382,4,882813761
450,99,4,882376803
148,588,4,877399018
537,504,3,886030652
103,118,3,880420002
295,1133,4,879519528
833,647,4,875123427
766,229,3,891310210
674,539,1,887763151
307,169,5,879283625
416,298,4,876697387
380,300,3,885481179
405,1569,1,885549505
102,82,2,888801360
27,246,4,891542897
62,28,3,879375169
123,50,3,879873726
271,750,4,885844698
877,662,5,882677936
521,393,3,884478667
145,49,3,875272926
853,748,2,879364883
536,181,5,882318369
932,274,5,891250704
474,519,4,887926872
486,813,5,879874516
506,367,3,874873068
599,288,4,880950997
491,475,4,891185170
553,498,4,879949042
498,288,3,881953815
677,268,5,889398907
167,222,4,892737995
301,684,3,882077330
60,64,4,883325994
137,250,5,881433015
281,989,2,881200789
365,762,4,891304300
276,725,2,877935392
174,1074,4,886514529
533,25,4,884096575
417,154,4,879647561
645,658,4,892054632
567,612,4,882427124
553,525,4,879949153
64,746,5,889739138
426,196,4,879444734
456,210,3,881374849
661,357,4,876014469
835,196,5,891033173
682,243,1,888516865
305,311,5,886307971
405,63,3,885547408
735,331,3,876698022
197,679,1,891409935
711,744,4,876185896
870,246,3,881000751
239,531,5,889178762
1,177,5,876892701
293,1098,2,888905519
490,926,2,875428185
6,511,5,883601393
592,20,4,882608315
10,294,3,879163524
764,99,4,876246687
303,174,5,879466523
100,990,3,891375428
507,271,5,889964312
14,18,3,879119260
642,1091,4,885606608
724,750,2,883757170
353,898,2,891402587
370,705,3,879434666
42,756,5,881106420
908,694,4,879722603
916,176,4,880844419
745,100,5,880122809
551,9,5,892776982
428,302,5,885943651
422,248,3,875130100
555,288,3,879962096
896,642,2,887160702
222,716,2,878183481
166,748,2,886397751
654,249,5,887863866
660,144,3,891199856
805,769,2,881695999
825,827,4,881184695
405,141,2,885548877
872,932,4,888479498
257,121,3,882050360
263,22,5,891298107
658,24,3,875145493
370,136,4,879434999
901,13,1,877129839
500,234,3,883875638
790,131,2,885156852
655,610,4,887432283
479,1007,4,879460140
582,313,5,882960461
13,457,1,883670785
379,729,4,880961621
197,89,5,891409798
160,1073,4,876859778
178,117,4,882824467
313,142,3,891030261
311,8,4,884364465
385,215,2,879442559
661,498,5,876017801
17,286,3,885165619
498,657,3,881957488
505,313,5,889332743
117,210,4,881012293
